	event_id	factlets_cluster_id	fact	context	label
2567	2020_12_29_1	factlets_cluster18	mitch mcconnell punts on $ 2,000 stimulus checks bill despite bipartisan pressure	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2568	2020_12_29_1	factlets_cluster18	mcconnell blocks motion vote democrats ' $ 2,000 relief checks bill .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2569	2020_12_29_1	factlets_cluster18	mcconnell blocks democratic attempt unanimously pass $ 2,000 relief payments	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2570	2020_12_29_1	factlets_cluster18	mcconnell blocks senate democrats ' move pass $ 2,000 coronavirus checks	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2571	2020_12_29_1	factlets_cluster20	unless republicans death wish , also right thing , must approve $ 2000 payments asap .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2572	2020_12_29_1	factlets_cluster21	“ $ 600 is not enough !	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2573	2020_12_29_1	factlets_cluster22	gop sens .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2574	2020_12_29_1	factlets_cluster23	kelly loeffler david perdue georgia announced support payments tuesday , week ahead pivotal runoff races state determine party controls senate next congressional session .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2575	2020_12_29_1	factlets_cluster23	the two gop senators georgia , david perdue kelly loeffler , announced tuesday support trump 's plan bigger checks face democrats jon ossoff raphael warnock runoff elections determine party controls senate .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2576	2020_12_29_1	factlets_cluster23	david perdue kelly loeffler , locked tight election runoff battle democrats jon ossoff raphael warnock georgia determine control senate , voiced support bill tuesday .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2577	2020_12_29_1	factlets_cluster24	( bloomberg ) -- republicans likely block democrats ’ attempts senate quickly follow house boosting stimulus payments americans $ 2,000 , even president donald trump ramped pressure gop back bigger checks .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2578	2020_12_29_1	factlets_cluster29	now $ 2,000 checks issue senate , trump using social media draw continued attention pressure republicans take action .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	1
2579	2020_12_29_1	factlets_cluster30	mcconnell expected speak issue opens senate debate tuesday afternoon .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2580	2020_12_29_1	factlets_cluster31	the senate would likely need unanimous consent able vote defense bill veto override $ 2,000 checks legislation session congress expires sunday .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
2581	2020_12_29_1	factlets_cluster33	that may leave administration president-elect joe biden , said ’ seek additional stimulus shortly inaugurated jan. 20 .	followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) followed staffer , senate majority leader mitch mcconnell ky. , right , leaves capitol day , tuesday , dec. 29 , 2020 , capitol hill washington . ( ap photo/jacquelyn martin ) washington ( ap ) — president donald trump ’ push bigger $ 2,000 covid-19 relief checks stalled tuesday senate republicans blocked swift vote proposed democrats split within ranks whether boost spending	0
